id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
48018039,Nashville ★2Br Wyndham Resort - AA2-IB★,25349537,Juli,,District 15,36.22025,-86.70485,Entire home/apt,178,2,0,,,1,0
48023672,Lux Apartment In the heart of Germantown,294697224,Oteli,,District 19,36.17411,-86.78742,Entire home/apt,135,30,0,,,2,108
48026480,NEW LISTING! Modern Townhome- Close to Downtown,70801117,Harley,,District 17,36.13908,-86.78696,Entire home/apt,372,2,6,2021-03-28,2.40,4,213
48028753,Live + Work + Stay + Easy  | 1BR in Nashville,359230893,Carolyn,,District 21,36.15664,-86.79764,Entire home/apt,121,30,0,,,26,360
48030401,A7)* 4 BR Gulch Home-Walk to Bars,132613025,Tyler,,District 19,36.15149,-86.79058,Entire home/apt,435,2,8,2021-04-11,3.58,47,339
48031914,Inviting Apartment-Stone Cottage in East Nashville,11505766,Timothy,,District 5,36.19688,-86.74454,Entire home/apt,53,30,0,,,3,194
48036799,WALK TO BROADWAY!  Stay in the heart of Nashville!,349100665,Emily,,District 19,36.15585,-86.77481,Entire home/apt,183,1,11,2021-04-11,5.50,1,78
48037332,Fantastic Property in Music City & Local Pub!,380927421,Hillside,,District 19,36.13723,-86.72435,Private room,68,1,32,2021-04-18,13.91,17,101
48039249,Gorgeous Condo Downtown Nashville,342757444,Lexie,,District 19,36.154,-86.77422,Entire home/apt,149,1,5,2021-04-19,3.19,1,227
48039838,Amazing Yard - 3 bedroom - 6 miles to DT,387263683,Welcome Mat,,District 8,36.23333,-86.73429,Entire home/apt,202,2,1,2021-03-14,0.75,8,344
48042335,Inviting Studio Apt - Historic East Nashville,11505766,Timothy,,District 5,36.19651,-86.74295,Entire home/apt,40,30,0,,,3,237
48042961,⭐️⭐️ Music Row• Skeeball • Arcade • Foosball ⭐️⭐️,56574808,Allie,,District 19,36.14664,-86.78864,Entire home/apt,362,1,4,2021-03-28,1.62,10,145
48044601,Live + Work + Stay + Easy  | 2BR in Nashville,359230893,Carolyn,,District 21,36.15664,-86.79764,Entire home/apt,141,30,0,,,26,360
48047057,PRN1 - Minutes from Downtown! Game room with pool table!,385245282,Stay,,District 35,36.1854,-86.94857,Entire home/apt,193,1,0,,,1,343
48052184,Soprano at Harmony - Rooftop Deck - Skyline View - 8 Min to Broadway,121534901,Andrew,,District 5,36.19997,-86.75364,Entire home/apt,302,2,3,2021-04-11,1.36,28,106
48052295,Two-Bedroom Suite,354381278,BentoLiving Chestnut Hill,,District 17,36.14211,-86.76435,Private room,284,1,4,2021-03-21,1.97,6,310
48053759,TH26 - BRAND NEW/9 beds! EAST NASH HOT SPOT!!!,385245538,Stay,,District 5,36.20628,-86.76541,Entire home/apt,129,1,0,,,1,340
48055024,"Country Music Hall of Fame, SoBro/Downtown Area!",47475013,Hamilton,,District 19,36.15599,-86.77507,Entire home/apt,442,3,0,,,3,365
48055100,"Riverfront Home w/SharedWasher/Dryer, Central AC, Shared Gym, & Free WiFi!",342631865,Vacasa,,District 19,36.17419,-86.78068,Entire home/apt,198,1,2,2021-03-31,1.25,8,358
48055103,Beautiful Riverside Condo w/SharedWasher & Dryer/Free WiFi/Central AC/Balcony,342631865,Vacasa,,District 19,36.17158,-86.78086,Entire home/apt,166,1,7,2021-04-06,4.20,8,333
48056779,Pecan Row 2,385133331,Stay,,District 35,36.18635,-86.94741,Entire home/apt,199,1,0,,,1,131
48057163,TH27 - EAST NASH HOT STOP/9 beds! Close to Downtown!,385249461,Stay,,District 5,36.20697,-86.76599,Entire home/apt,137,1,0,,,1,340
48057237,TH28 - EAST NASH HOT SPOT!! 9 BEDS! BRAND NEW,385252051,Stay,,District 5,36.20807,-86.76547,Entire home/apt,136,1,0,,,1,324
48057468,TH29 - Two Adjacent Homes Perfect for Bach Parties!,385252227,Stay,,District 5,36.20803,-86.76656,Entire home/apt,153,1,0,,,1,322
48058422,Germantown Spot - Huge Luxury Home  with Backyard!,385134286,Stay,,District 21,36.17378,-86.81109,Entire home/apt,225,1,0,,,1,333
48064464,Donelson Villa,169500434,Wesley,,District 14,36.16042,-86.64652,Entire home/apt,77,30,0,,,1,260
48064467,Private Bedroom -Safe and Comfortable !,61532981,Ben,,District 26,36.05598,-86.74506,Private room,50,1,0,,,1,0
48065538,♫ MUSIC CITY TOWNHOME ♫  GREAT FOR GROUPS,101426897,Host Extraordinaires,,District 20,36.15766,-86.88026,Entire home/apt,198,2,3,2021-04-05,1.32,147,0
48065984,✦ WEST SIDE CHARMER ✦ CONVENIENT LOCATION  ✦,101426897,Host Extraordinaires,,District 20,36.15801,-86.87895,Entire home/apt,179,2,5,2021-03-21,2.24,147,335
48067627,MARGARITAVILLE NASHVILLE DOWNTOWN STUDIO,189734742,James,,District 19,36.15551,-86.7757,Entire home/apt,200,2,0,,,3,0
48068437,Beautiful Home in East Nash- 14 Beds - HT2,385395880,Stay,,District 5,36.179,-86.75588,Entire home/apt,225,1,1,2021-03-28,1,1,328
48068760,Cozy Apartment near Gulch & Downtown Nashville!,70504976,Tobee,,District 17,36.14156,-86.74779,Entire home/apt,110,2,9,2021-04-18,3.91,1,0
48069442,2 Premier Mid-Century Modern Homes Near Broadway!,367489105,McKenzie,,District 19,36.17093,-86.79684,Entire home/apt,981,3,0,,,10,317
48075095,2 HOMES - SIDE BY SIDE - 18 BEDS!  EAST NASH  TH26-27,385252414,Stay,,District 5,36.20623,-86.76729,Entire home/apt,289,1,0,,,1,340
48075636,Cozy apartment for you | 2BR in Nashville,368944610,Carolyn,,District 23,36.08332,-86.89279,Entire home/apt,167,90,0,,,138,365
48079845,Spacious Walkable Nations House,19560164,Jennifer,,District 20,36.1573,-86.85017,Entire home/apt,102,30,1,2021-04-06,1,1,271
48080222,The Maxwell at Five Points - 2 Miles to Broadway - Off-street Parking,121534901,Andrew,,District 5,36.17735,-86.75762,Entire home/apt,132,2,5,2021-04-18,3.13,28,332
48083296,Stylish Luxe Condo,376783414,Tori,,District 19,36.1551,-86.77519,Entire home/apt,202,1,6,2021-04-18,3.00,1,142
48088933,ECH5 ULTIMATE BACHELOR/ETTE GETAWAY with SKYLINE VIEWS,386896622,Stay,,District 21,36.15808,-86.81487,Entire home/apt,214,3,1,2021-03-22,1,1,323
48091516,★Brand New High End Home ★Game Room ★Top Location!,115505661,Chris,,District 18,36.13203,-86.81556,Entire home/apt,685,2,2,2021-02-21,0.90,63,336
48094468,Wyndham Nashville 1BR,371942068,Joy,,District 15,36.21919,-86.70384,Entire home/apt,149,3,0,,,1,90
48095829,"Amazing Room with Irish Pub on-Site, Nashville!",380927421,Hillside,,District 15,36.13584,-86.7238,Private room,68,1,17,2021-04-17,6.99,17,89
48095943,Stylish Hotel with Amazing Gym and Irish Pub!,380927421,Hillside,,District 15,36.13595,-86.72436,Private room,64,1,7,2021-04-18,3.23,17,95
48097995,Luxurious & Spacious Home w/ Balcony - 4 Bedrooms!,379189746,Ryan,,District 17,36.12668,-86.77413,Entire home/apt,173,1,17,2021-04-18,8.79,7,335
48102780,Live + Work + Stay + Easy | 2BR in Madison,368944610,Carolyn,,District 3,36.26729,-86.74034,Entire home/apt,154,90,0,,,138,351
48102891,POOL★ Downtown Luxury ★ Floor-to-Ceiling Windows ★,283360819,Alysha,,District 19,36.15564,-86.77575,Entire home/apt,118,1,2,2021-04-04,1.43,4,18
48104553,Endeavor 4 & 5 Two Massive Homes w/ Downtown Views,385394618,Stay,,District 21,36.15769,-86.81375,Entire home/apt,655,1,0,,,1,314
48104882,1 Bedroom Apt at the Historic Scarritt Bennett,6855810,UrbanNashville,,District 19,36.14603,-86.79625,Entire home/apt,100,1,5,2021-04-04,4.17,57,0
48105158,Newly Built Nashville Home Minutes From Downtown,201895724,Anthony,,District 21,36.15765,-86.82069,Entire home/apt,311,2,1,2021-03-14,0.75,1,0
48105211,Endeavor City Heights 4,385133189,Stay,,District 21,36.15808,-86.81487,Entire home/apt,224,1,1,2021-03-28,1,1,341
48105287,Two Adjacent Homes Perfect for Bach Parties!  TH28-29 -,385252587,Stay,,District 5,36.20728,-86.7663,Entire home/apt,288,1,0,,,1,322
48106088,1.5MILES TO GULCH * HIGH END LUXURY * SLEEPS 10-12,37056233,Alec,,District 17,36.13736,-86.7658,Entire home/apt,328,3,4,2021-04-18,4,1,220
48107824,Bohemian Luxe Apt Near Hip Venues in The Nations,7073590,Brigitte,,District 20,36.15714,-86.84908,Entire home/apt,102,1,17,2021-04-12,7.73,15,324
48108210,Rustic Luxe Studio Apartment with Private Deck,7073590,Brigitte,,District 20,36.15844,-86.84726,Entire home/apt,111,1,16,2021-04-13,7.16,15,340
48117386,Live + Work + Stay + Easy | Studio in Madison,368944610,Carolyn,,District 3,36.26729,-86.74034,Entire home/apt,123,90,0,,,138,295
48118321,Vibrant Studio with a Deck Patio in West Nashville,7073590,Brigitte,,District 20,36.15725,-86.84786,Entire home/apt,111,1,10,2021-04-09,4.92,15,342
48120470,Chic Parisian Studio w/ Amazing Rooftop 10Min DTWN,7073590,Brigitte,,District 20,36.15864,-86.84909,Entire home/apt,114,1,11,2021-04-12,6.23,15,335
48120699,Romantic Studio Getaway with Rooftop Deck,7073590,Brigitte,,District 20,36.15712,-86.8558,Entire home/apt,107,1,13,2021-04-14,6.19,15,335
48120840,Beautiful East Nashville Bungalow 10min downtown!,7073590,Brigitte,,District 5,36.20776,-86.7571,Entire home/apt,87,1,11,2021-04-12,5.08,15,9
48121626,2 bedroom Nashville,376758708,Kyle,,District 15,36.22121,-86.70455,Entire home/apt,160,2,0,,,3,12
48125555,Downtown Nash Condo-Walk to Broadway-Free Parking!,226768276,Katherine,,District 19,36.15531,-86.77512,Entire home/apt,183,1,9,2021-04-04,4.50,12,113
48125658,Downtown Nash Escape-Walk to Broadway-Free Parking,226768276,Katherine,,District 19,36.15533,-86.7744,Entire home/apt,135,1,14,2021-04-18,7.50,12,115
48130048,"**Amazing Rooms, food and amenities!!!**",380927421,Hillside,,District 15,36.13669,-86.72432,Private room,70,1,15,2021-04-13,6.62,17,152
48131607,Burnham 407 Downtown Broadway Bound! Hot location!,387775372,Jess,,District 19,36.15546,-86.77434,Entire home/apt,115,1,12,2021-04-02,6.67,1,180
48132326,BRAND NEW TOWNHOME✦ GATED COMMUNITY,101426897,Host Extraordinaires,,District 20,36.15777,-86.8803,Entire home/apt,180,2,3,2021-03-29,2.50,147,330
48135513,Cleo Miller ~ New Listing in East Nashville; Walkable to Five Points; Private Balcony; Near Downtown,260899725,Kevin,,District 5,36.18306,-86.75062,Entire home/apt,219,3,0,,,34,136
48136504,SKYLINE VIEWS I 7 Beds  I 5 Min to Broadway,375644856,Tony,,District 5,36.19645,-86.77397,Entire home/apt,365,2,3,2021-03-21,1.34,13,351
48137056,Wyndham Nashville 2 Bedroom Suite,371566879,William,,District 15,36.22092,-86.70369,Entire home/apt,125,5,0,,,1,39
48137247,Cozy &clean apartment in Bellevue,295928642,Ahmed,,District 22,36.07352,-86.9271,Entire home/apt,77,3,4,2021-03-30,1.94,1,172
48138164,Downtown. Elegant & Cozy. Rooftop w/ Skyline Views,269786762,Ashley,,District 17,36.14566,-86.78057,Entire home/apt,671,3,4,2021-04-18,3.64,2,303
48148623,2 Bedroom Modern House Between Downtown + Airport,81907553,,,District 16,36.10763,-86.74683,Entire home/apt,73,2,4,2021-04-18,4,1,246
48150923,Luxury Downtown Nashville Condo close to Music Row,388355028,Montrel,,District 19,36.15542,-86.77432,Entire home/apt,127,2,13,2021-04-20,8.48,1,115
48152292,*Nashville’s peaceful Hidden Gem just like home 🏡,112760974,Kie,,District 3,36.28164,-86.79106,Entire home/apt,218,2,0,,,1,67
48155297,Converted Studio Apartment GREAT LOCATION,6855810,UrbanNashville,,District 19,36.14546,-86.79564,Entire home/apt,76,1,0,,,57,155
48155566,Midtown Private Dorm (w/Shared Bathroom),194957401,Music City Hostel,,District 21,36.15524,-86.80028,Private room,131,1,0,,,7,174
48155601,Converted Dorm in Heart of Music Row!!,6855810,UrbanNashville,,District 19,36.14603,-86.79625,Private room,86,1,2,2021-03-30,1.82,57,153
48155750,Large 2 bedroom apartment in West Nashville,388403962,Denise,,District 22,36.11839,-86.92794,Entire home/apt,74,1,5,2021-04-18,5,1,59
48156682,Historic Building Suite on Music Row!!,6855810,UrbanNashville,,District 19,36.1455,-86.79562,Private room,85,1,1,2021-03-28,1,57,155
48157056,UPSCALE LUXURY★13 BEDS★KARAOKE★SWANKY GAME ROOM!★,115505661,Chris,,District 18,36.13177,-86.81617,Entire home/apt,510,2,8,2021-04-16,5.00,63,246
48157076,Historic Converted Studio SPECTACULAR location,6855810,UrbanNashville,,District 19,36.14546,-86.79561,Entire home/apt,82,1,4,2021-04-11,3.24,57,161
48157470,Revamped Dorm Room in Historic Building!,6855810,UrbanNashville,,District 19,36.14554,-86.79566,Private room,82,1,1,2021-03-29,1,57,175
48157674,Converted Dorm Room Right off Vanderbilt!!,6855810,UrbanNashville,,District 19,36.14554,-86.79559,Private room,82,1,2,2021-04-05,2,57,175
48157695,HIGH END LUXURY★13 BEDS★KARAOKE★SWANKY GAME ROOM!★,115505661,Chris,,District 18,36.13032,-86.81717,Entire home/apt,390,2,8,2021-04-18,5.00,63,292
48158136,Historic Suite in the Heart of Music Row!,6855810,UrbanNashville,,District 19,36.14554,-86.79562,Private room,85,1,3,2021-04-12,2.50,57,163
48158389,Perfect Budget Friendly Suite in Music Row!!,6855810,UrbanNashville,,District 19,36.14553,-86.79559,Private room,84,1,1,2021-04-12,1,57,169
48158450,Music Row Historic Suite Haven!,6855810,UrbanNashville,,District 19,36.14551,-86.79565,Private room,83,1,1,2021-03-28,1,57,169
48158569,Historic Converted Dorm Room off Vanderbilt!,6855810,UrbanNashville,,District 19,36.14551,-86.79566,Private room,82,1,0,,,57,169
48166061,Suite in Historic Religious Building! Music Row!!,6855810,UrbanNashville,,District 19,36.14603,-86.79625,Private room,82,1,0,,,57,177
48166251,Converted Suite in the Historic Scarritt Bennett!!,6855810,UrbanNashville,,District 19,36.14603,-86.79625,Private room,85,1,2,2021-04-11,2,57,173
48166450,Revamped Dorm Room in Historic Scarritt Bennett!,6855810,UrbanNashville,,District 19,36.14555,-86.79564,Private room,81,1,0,,,57,174
48166847,Historic Suite off of Vanderbilt! Music Row!!,6855810,UrbanNashville,,District 19,36.14549,-86.79564,Private room,82,1,0,,,57,177
48166948,Right off Vanderbilt Suite! Budget Friendly!!,6855810,UrbanNashville,,District 19,36.14559,-86.79556,Private room,82,1,0,,,57,175
48167032,AWESOME Location!! Budget Friendly Historic Suite!,6855810,UrbanNashville,,District 19,36.14555,-86.79562,Private room,81,1,0,,,57,176
48167146,Converted Dorm in Historic Scarritt Bennett!!,6855810,UrbanNashville,,District 19,36.14548,-86.79564,Private room,81,1,0,,,57,177
48167379,NEW LUXURY 4 BED/4 BATH ROOFTOP JAW DROPPING VIEW,388540769,Robert,,District 21,36.15609,-86.81658,Entire home/apt,571,2,0,,,1,85
48167404,Perfect Suite for Travel on a Budget! Music Row!!,6855810,UrbanNashville,,District 19,36.14603,-86.79625,Private room,81,1,0,,,57,88
48167511,GREAT Location! Historic Suite! Budget Friendly!!,6855810,UrbanNashville,,District 19,36.14603,-86.79625,Private room,82,1,0,,,57,136
48168200,LUXURY | AMAZING KITCHEN | ROOFTOP | CONVENIENT,387822566,Tim And Barb,,District 21,36.15354,-86.82763,Entire home/apt,406,2,8,2021-04-18,4.53,1,184
48168244,Historic Revamped Music Row Suite!,6855810,UrbanNashville,,District 19,36.14552,-86.79565,Private room,82,1,0,,,57,174
48168351,Converted Suite! AMAZING LOCATION!,6855810,UrbanNashville,,District 19,36.14556,-86.79561,Private room,82,1,0,,,57,176
48168437,Scarritt Bennett Revamped Dorm Room in Music Row!!,6855810,UrbanNashville,,District 19,36.14552,-86.79561,Private room,81,1,0,,,57,176
48168576,Incredible Location Converted Suite in Music Row!,6855810,UrbanNashville,,District 19,36.14555,-86.79556,Private room,81,1,0,,,57,174
48168745,Music Row Revamped Dorm Room! Off of Vanderbilt!,6855810,UrbanNashville,,District 19,36.14603,-86.79625,Private room,81,1,0,,,57,0
48168810,Budget Friendly Historic Suite! Music Row!,6855810,UrbanNashville,,District 19,36.14557,-86.79564,Private room,81,1,0,,,57,88
48184012,Bass At Harmony - 8 Min to Broadway - 3rd Floor Deck,121534901,Andrew,,District 5,36.20273,-86.7562,Entire home/apt,270,2,3,2021-03-29,2.31,28,146
48184136,Stay in the heart of DOWNTOWN @ 'The Jill',24007959,Jonny,,District 19,36.15386,-86.76951,Entire home/apt,320,2,4,2021-04-11,4,7,295
48193435,Clean apt just for you | 2BR in Nashville,368944610,Carolyn,,District 14,36.17812,-86.64146,Entire home/apt,170,90,0,,,138,344
48194198,2016 Shasta Airflyte 16ft,22632774,Jordan,,District 5,36.17083,-86.77303,Entire home/apt,95,2,0,,,1,88
48194204,2 Side by Side Brand New Homes 1 Mile from Broadway 22 Beds,43800255,John,,District 21,36.1556,-86.81783,Entire home/apt,699,1,3,2021-04-11,2.31,30,332
48195190,Riverfront Getaway w/ Free WiFi & Central A/C plus Shared Fitness Room & Firepit,342631865,Vacasa,,District 19,36.17338,-86.7809,Entire home/apt,158,1,3,2021-04-07,2.43,8,1
48199259,SUPREME LUXURY ★ DOWNTOWN TOWNHOME,101426897,Host Extraordinaires,,District 20,36.15763,-86.84805,Entire home/apt,273,2,2,2021-04-03,1.58,147,344
48199458,STUNNING DOWNTOWN TOWNHOME ★ CLOSE TO ACTION,101426897,Host Extraordinaires,,District 20,36.15947,-86.84838,Entire home/apt,265,2,3,2021-04-02,2.31,147,348
48200146,Spacious 1-Bed  Beauty in Walkable East Nashville,5992307,Shannon,,District 6,36.17121,-86.75797,Entire home/apt,65,31,0,,,3,0
48223732,"Two Bedroom Deluxe, Nashville, TN (A926)",309747570,William,,District 15,36.22085,-86.70419,Private room,162,6,0,,,7,7
48224293,Clean apt just for you | 1BR in Nashville,368944610,Carolyn,,District 14,36.17812,-86.64146,Entire home/apt,137,90,0,,,138,361
48226977,Bright Top Floor Penthouse - Skyline Views + Pool!,60934272,Travers,,District 6,36.17324,-86.76257,Entire home/apt,353,1,0,,,25,0
48227756,Double Roof top decks with Amazing City Views!,127541576,LuxuryNash,,District 21,36.1596,-86.81638,Entire home/apt,405,2,0,,,13,0
48230874,TheNashPad! Stunning rooftop views - close to all,24007959,Jonny,,District 21,36.15562,-86.81608,Entire home/apt,506,2,0,,,7,264
48235095,The Ilume | Gulch View | Huge Deck in Downtown Nashville,369882254,Leron,,District 19,36.14774,-86.78125,Entire home/apt,356,3,4,2021-04-11,3.08,2,106
48239589,Live + Work + Stay + Easy | 1BR in Madison,368944610,Carolyn,,District 3,36.26729,-86.74034,Entire home/apt,121,90,0,,,138,351
48239590,Stay in a place of your own | 3BR in Hermitage,368944610,Carolyn,,District 12,36.17157,-86.5958,Entire home/apt,199,90,0,,,138,332
48240953,PREMIER TOWNHOME ★ EAST NASHVILLE ★ MINS DOWNTOWN,101426897,Host Extraordinaires,,District 5,36.17817,-86.75881,Entire home/apt,400,2,4,2021-04-05,2.67,147,326
48241255,"Downtown Nashville, TN / 3 Blocks Off Broadway!",90295298,Blake,,District 19,36.15428,-86.77659,Entire home/apt,118,1,7,2021-04-12,6.36,1,64
48243950,"Not just a hotel room, A Luxury apartment",388815728,Colleen,,District 15,36.22114,-86.70551,Private room,175,2,0,,,2,6
48252396,Homey place just for you | 3BR in Nashville,368944610,Carolyn,,District 19,36.15321,-86.78339,Entire home/apt,397,90,0,,,138,315
48253498,Extra large in law suit,149498271,Zee,,District 31,36.0099,-86.68631,Entire home/apt,64,1,10,2021-04-16,6.25,1,27
48258585,"Not just a hotel room, A Luxury Apartment",388815728,Colleen,,District 15,36.22104,-86.70561,Private room,229,3,0,,,2,8
48259089,Aqua Lodge,388723271,Brandon,,District 33,36.05563,-86.56672,Entire home/apt,249,1,0,,,3,215
48264215,"Spacious Top Floor Apt w/ Pool, Gym & Sunset Views",60934272,Travers,,District 6,36.17358,-86.76255,Entire home/apt,237,1,5,2021-04-04,4.41,25,211
48268694,Peaceful Nashville Escape - 3 Bedroom - Sleeps 10,387263683,Welcome Mat,,District 15,36.15672,-86.68428,Entire home/apt,228,3,0,,,8,337
48268744,Gulch Showstopper with Downtown View Private Rooftop and 9+ beds,43800255,John,,District 17,36.14559,-86.78625,Entire home/apt,555,1,4,2021-04-18,2.55,30,310
48282736,★ Luxe Music City ★ 3 br/ SLEEPS 10 ★,204055952,Chris,,District 17,36.13492,-86.76519,Entire home/apt,421,2,0,,,3,173
48283837,Music Lover’s Paradise in WeHo 5 Min from Downtown,122897400,Music City Vacation Homes,,District 17,36.14219,-86.76979,Entire home/apt,421,2,2,2021-04-11,2,13,238
48285231,Brand New Charming Music City home! Mins to Downtown!,20772148,GoodNight,,District 17,36.14238,-86.76935,Entire home/apt,266,1,0,,,11,261
48287107,LARGE LUXURY DOWNTOWN HOME! 12 BEDS! GAME ROOM!,115505661,Chris,,District 2,36.18813,-86.80497,Entire home/apt,265,2,4,2021-04-05,2.55,63,352
48294443,Homey place just for you | 2BR in Nashville,368944610,Carolyn,,District 19,36.15321,-86.78339,Entire home/apt,289,90,0,,,138,266
48301678,8 min from downtown and 4 from the Grande Ole Opry,184089366,Maurice,,District 15,36.17016,-86.68641,Entire home/apt,99,2,2,2021-03-28,1.76,1,72
48310079,"On Music Row, A Mile from Downtown, Close to Belmont & Vanderbilt & Everything!",351571458,Perry,,District 17,36.1416,-86.79438,Entire home/apt,116,1,0,,,1,0
48310536,Nash the Raccoon! w/ 5* Skyline View & King Master,389918901,Chris & Kelly,,District 5,36.19007,-86.77241,Entire home/apt,175,2,9,2021-04-12,7.11,1,307
48311229,Rare💎in❤of Nashville w/ Pool & Gym 3BLKs Broadway,285748255,Allie,,District 19,36.15389,-86.77639,Entire home/apt,359,2,8,2021-04-18,5.22,4,57
48314725,Large Gulch Homes 19 Beds Large Rooftops With Amazing Downtown Views,43800255,John,,District 17,36.14437,-86.78695,Entire home/apt,856,1,1,2021-03-28,1,30,308
48315394,"LOFT LULA 'OCHO' in Downtown Nashville, TN",225949486,Luis + Crystal,,District 19,36.156,-86.77494,Entire home/apt,123,1,10,2021-04-18,5.88,12,358
48316511,Central 9 - Brand New Luxury Condo near Airport ~ Only few miles to Downtown Nashville Broadway Fun!,260899725,Kevin,,District 14,36.17793,-86.61734,Entire home/apt,224,3,2,2021-04-12,1.54,34,347
48316539,Central 10 ~ Brand New Unit ~ 12 Miles to Downtown Nashville ~ Family & Group Friendly ~ 7 Beds!,260899725,Kevin,,District 14,36.1778,-86.6172,Entire home/apt,224,3,1,2021-04-09,1,34,350
48316565,Central 11 ~ Minutes from BNA Airport ~ 12 Miles From Downtown Nashville ~ Parks and Greenway Nearby,260899725,Kevin,,District 14,36.17773,-86.61717,Entire home/apt,276,3,1,2021-03-28,1,34,354
48325168,Cozy apartment for you | 1BR in Nashville,368944610,Carolyn,,District 23,36.08332,-86.89279,Entire home/apt,143,90,0,,,138,335
48325204,Clean apt just for you | 1BR in Nashville,368944610,Carolyn,,District 14,36.17812,-86.64146,Entire home/apt,136,90,0,,,138,316
48325576,Alto at Harmony - Rooftop Deck - Skyline View - 8 Min to Broadway,121534901,Andrew,,District 5,36.20228,-86.75319,Entire home/apt,292,2,5,2021-04-11,3.26,28,100
48325646,26- New Large Downtown Home with Rooftop Fireplace,69852847,Ludo & Laura,,District 19,36.16868,-86.80144,Entire home/apt,270,3,1,2021-03-29,1,6,267
48328860,"Comfy Month to Month Space, Close to Nashville!!",38718128,,,District 10,36.31673,-86.70815,Private room,50,30,0,,,1,25
48329120,"LOFT LULA 'NUEVE' in Downtown Nashville, TN",225949486,Luis + Crystal,,District 19,36.1541,-86.77515,Entire home/apt,125,1,8,2021-04-12,7.06,12,360
48333150,Dolly & Friends Chic Country Cottage- 8 beds-7 mDT,346319561,David,,District 21,36.17858,-86.81929,Entire home/apt,309,2,0,,,3,338
48335549,Nations Oasis - Three Story Retreat,387263683,Welcome Mat,,District 20,36.16047,-86.8549,Entire home/apt,267,3,1,2021-03-21,0.91,8,337
48336556,Luxury Condo w/Pool & Parking-Walk to Broadway!,390172364,Signature Luxury,,District 19,36.15416,-86.7746,Entire home/apt,170,1,14,2021-04-16,8.75,2,51
48342043,Brilliant apartment home | 2BR in Nashville,368944610,Carolyn,,District 26,36.05636,-86.74637,Entire home/apt,170,90,0,,,138,316
48350041,UPSCALE LUXURY★13 BEDS★KARAOKE★SWANKY GAME ROOM!★,115505661,Chris,,District 18,36.13071,-86.81753,Entire home/apt,479,2,1,2021-04-18,1,63,246
48351011,Signature Suite w/Pool & Parking- Walk to Broadway,390172364,Signature Luxury,,District 19,36.15391,-86.77493,Entire home/apt,119,2,10,2021-04-15,6.38,2,0
48360728,East Farmhouse: 10min to Downtown *NEW LISTING*,388056808,Grand Welcome,,District 5,36.20223,-86.75327,Entire home/apt,89,1,0,,,4,330
48360750,"East Modern Home: close to downtown, pet friendly",388056808,Grand Welcome,,District 5,36.20036,-86.7527,Entire home/apt,90,1,2,2021-04-03,1.46,4,346
48360808,Modern Morningside | Pet Friendly Townhome | Smart Curve HDTV,388056808,Grand Welcome,,District 8,36.22538,-86.75807,Entire home/apt,90,1,0,,,4,357
48374289,Stay in a place of your own | 2BR in Hermitage,368944610,Carolyn,,District 12,36.17134,-86.59516,Entire home/apt,172,90,0,,,138,318
48379915,NEW-LISTING- Close to Downtown- 5 beds!,70801117,Harley,,District 17,36.13517,-86.75685,Entire home/apt,173,2,7,2021-04-18,4.57,4,244
48380012,One-Bedroom Close to EVERYTHING in Nashville!,70801117,Harley,,District 17,36.13662,-86.75519,Entire home/apt,121,2,0,,,4,314
48380346,LARGE MUSIC CITY LUXURY HOME 10 BEDS W/HOT TUB!!!,115505661,Chris,,District 17,36.11561,-86.76907,Entire home/apt,263,2,6,2021-04-21,3.83,63,330
48381685,"Across frpm Vanderbilt - Furnished 1BR - Balcony, Parking, Laundry, WiFi, Pet Friendly - 6 mth min",126174,TrueAvenue,,District 19,36.14499,-86.79751,Entire home/apt,68,1,0,,,33,201
48396286,The Gallatin (Bunk Suite 111) 3 miles 2 Downtown!,115218273,Anchor Rentals,,District 7,36.19546,-86.74184,Private room,144,1,0,,,54,343
48398038,The Gallatin (Bunk Room 112)Close 2 Downtown Nash!,115218273,Anchor Rentals,,District 5,36.19553,-86.74371,Private room,132,1,0,,,54,342
48398307,Cozy duplex super close to downtown,390685975,Shawnisha,,District 21,36.17706,-86.8073,Entire home/apt,65,1,1,2021-03-07,0.67,1,0
48398351,Live + Work + Stay + Easy  | 1BR in Nashville,359230893,Carolyn,,District 21,36.15701,-86.79733,Entire home/apt,113,30,0,,,26,294
48400184,The Gallatin (Economy Full 113) SUPERHOST!,115218273,Anchor Rentals,,District 5,36.19545,-86.74351,Private room,84,1,0,,,54,343
48400665,The Gallatin (114) Only 3 miles to Downtown!,115218273,Anchor Rentals,,District 5,36.19626,-86.744,Private room,111,1,0,,,54,341
48401247,"Beautiful Two Bedroom Condo in Nashville, TN (Z3)",309747570,William,,District 15,36.21935,-86.70573,Private room,180,4,0,,,7,4
48402964,Pecan Corner - Spacious 3 Story Townhome,387263683,Welcome Mat,,District 2,36.18669,-86.81558,Entire home/apt,273,3,1,2021-03-21,0.91,8,351
48405069,Perfect Weekend Getaway Apartment!,390741644,Matti,,District 16,36.11932,-86.71794,Entire home/apt,69,1,6,2021-03-30,4.74,1,0
48413828,"Luxury Downtown APT 1BR- Pool, Gym, Parking",382053528,Angelique,,District 19,36.15518,-86.77434,Entire home/apt,129,1,10,2021-04-17,7.32,1,37
